,id,name,category,size,color,material,price,rating,reviews,new,exclusive,sporty
1032,767918631,Adidas Belts D-9316,Belts,XL,Красный,Нейлон,817103.0,1.68,888243.0,,yes,
1766,895067823,Adidas Belts F-1324,Belts,S,Синий,Кожа,708273.0,4.73,484492.0,,yes,no
1315,775138787,Adidas Belts I-5354,Belts,XXL,Синий,Нейлон,110832.0,1.76,444725.0,,,yes
3059,669424140,Adidas Belts I-7362,Belts,M,Зеленый,Нейлон,913346.0,2.19,917413.0,,,no
2893,862583300,Adidas Belts M-1168,Belts,S,Оранжевый,Кожа,907629.0,3.35,421510.0,-,no,yes
3505,188361468,Adidas Belts R-5894,Belts,XXL,Оранжевый,Хлопок,788359.0,4.81,226247.0,-,no,
1562,133083089,Adidas Belts R-7716,Belts,XXL,Оранжевый,Лен,257820.0,3.37,542452.0,-,,yes
2913,608840827,Adidas Belts V-9682,Belts,XXL,Голубой,Шерсть,709975.0,1.66,412825.0,+,,no
3593,138896355,Adidas Belts Y-7553,Belts,XL,Оранжевый,Лен,390228.0,1.43,96425.0,-,,
2280,466711604,Adidas Blouse D-3402,Blouse,XL,Голубой,Шерсть,909432.0,1.66,6424.0,-,yes,
3396,676788538,Adidas Blouse H-9786,Blouse,XL,Голубой,Шерсть,783154.0,3.42,693686.0,,yes,no
1659,641783570,Adidas Blouse M-8261,Blouse,L,Оранжевый,Хлопок,948939.0,3.22,629436.0,,,no
476,253187597,Adidas Blouse O-1296,Blouse,XXL,Зеленый,Полиэстер,176067.0,4.48,312399.0,+,no,no
453,548179901,Adidas Blouse Q-2148,Blouse,XL,Оранжевый,Вискоза,758766.0,3.94,623921.0,,,no
1336,571071890,Adidas Blouse Q-5552,Blouse,XL,Фиолетовый,Полиэстер,176792.0,4.45,913803.0,-,,
1126,322275525,Adidas Blouse R-2109,Blouse,XXL,Синий,Шелк,886289.0,2.9,449307.0,-,no,no
1453,799379462,Adidas Blouse S-2874,Blouse,XL,Зеленый,Лен,107539.0,4.45,287141.0,-,,no
1051,789936530,Adidas Blouse T-4256,Blouse,XL,Зеленый,Шелк,572754.0,4.67,65837.0,+,no,no
1873,611373211,Adidas Blouse U-4501,Blouse,S,Синий,Кожа,272195.0,2.49,173696.0,,no,no
1804,564791537,Adidas Blouse W-7524,Blouse,XL,Желтый,Полиэстер,236571.0,2.71,627905.0,+,,yes
3190,550292653,Adidas Blouse Y-9357,Blouse,S,Синий,Нейлон,172916.0,2.82,203800.0,,yes,yes
2945,567907187,Adidas Blouse Z-6195,Blouse,XL,Голубой,Шелк,747760.0,2.33,368299.0,,,
2614,593247761,Adidas Dress B-3799,Dress,XXL,Голубой,Шелк,861340.0,2.41,536576.0,+,,yes
1360,617011447,Adidas Dress C-3291,Dress,XXL,Желтый,Нейлон,439163.0,4.14,759287.0,-,,no
2973,875490361,Adidas Dress F-5563,Dress,L,Синий,Вискоза,222641.0,4.93,578911.0,+,,no
442,589532696,Adidas Dress I-2531,Dress,M,Красный,Хлопок,369445.0,3.77,890348.0,-,no,no
1859,582777236,Adidas Dress I-9894,Dress,L,Фиолетовый,Лен,219538.0,4.77,381309.0,-,,yes
361,924825675,Adidas Dress K-3890,Dress,M,Голубой,Кожа,904943.0,4.15,487740.0,,yes,
854,218993148,Adidas Dress M-7445,Dress,XXL,Красный,Кожа,654443.0,3.43,819610.0,,no,
1744,779676023,Adidas Dress N-4636,Dress,XL,Красный,Вискоза,229397.0,2.35,15598.0,,no,no
2169,903180295,Adidas Dress O-1245,Dress,XL,Голубой,Шерсть,998848.0,4.47,524774.0,-,,no
3161,956374793,Adidas Dress P-2564,Dress,M,Голубой,Лен,781972.0,4.51,504666.0,,,no
2994,672068011,Adidas Dress P-8420,Dress,M,Зеленый,Кожа,525854.0,2.54,250453.0,,no,
2346,751651885,Adidas Dress Q-9321,Dress,L,Желтый,Нейлон,659579.0,1.13,887077.0,+,yes,
414,533003564,Adidas Dress T-8176,Dress,M,Фиолетовый,Шелк,585890.0,2.46,995048.0,-,yes,no
3429,899366047,Adidas Dress U-1026,Dress,XL,Красный,Лен,980765.0,4.3,681925.0,+,,yes
652,404888389,Adidas Dress V-5727,Dress,XL,Желтый,Кожа,174349.0,4.69,766590.0,,no,
3019,339830534,Adidas Dress Z-1585,Dress,M,Красный,Полиэстер,427065.0,1.91,579250.0,+,yes,no
2261,610064245,Adidas Dress Z-7508,Dress,XXL,Желтый,Полиэстер,267702.0,4.72,659767.0,,no,
1441,549404000,Adidas Gloves D-6012,Gloves,XXL,Голубой,Кожа,522947.0,3.61,914508.0,,,yes
3517,582864142,Adidas Gloves D-7161,Gloves,M,Желтый,Шерсть,750444.0,2.29,19317.0,,yes,
2442,659549394,Adidas Gloves E-4507,Gloves,XXL,Оранжевый,Кожа,721904.0,1.91,534661.0,,,no
2523,681449649,Adidas Gloves F-1858,Gloves,L,Желтый,Кожа,238048.0,3.85,660483.0,-,yes,
2611,266913311,Adidas Gloves H-3798,Gloves,S,Синий,Кожа,127518.0,1.34,201478.0,-,no,yes
2833,653039108,Adidas Gloves H-6037,Gloves,XXL,Голубой,Полиэстер,262865.0,1.99,363520.0,+,no,
433,953841004,Adidas Gloves H-6437,Gloves,XXL,Фиолетовый,Шелк,979252.0,1.95,987563.0,+,no,yes
1227,396580631,Adidas Gloves I-9391,Gloves,S,Оранжевый,Шерсть,810060.0,3.67,16578.0,,,no
894,167097909,Adidas Gloves J-2369,Gloves,S,Зеленый,Кожа,453454.0,2.03,925625.0,,yes,
2910,512764730,Adidas Gloves J-6595,Gloves,L,Зеленый,Хлопок,939872.0,1.34,29855.0,-,,no
285,104296093,Adidas Gloves M-9914,Gloves,L,Желтый,Лен,817496.0,4.23,899549.0,-,,yes
2140,593361114,Adidas Gloves W-5639,Gloves,M,Оранжевый,Полиэстер,879731.0,4.77,814897.0,-,yes,yes
2019,803810448,Adidas Gloves X-6955,Gloves,M,Зеленый,Хлопок,501873.0,2.25,650543.0,-,,
3001,810452453,Adidas Gloves Z-1659,Gloves,S,Фиолетовый,Хлопок,134499.0,3.96,197854.0,,yes,
3157,812662905,Adidas Gloves Z-4444,Gloves,M,Фиолетовый,Хлопок,304005.0,2.72,651583.0,-,,
2798,754729001,Adidas Gloves Z-4566,Gloves,M,Желтый,Полиэстер,208951.0,3.58,489027.0,-,,no
3469,806344080,Adidas Handbags A-6253,Handbags,S,Голубой,Нейлон,348966.0,4.02,125326.0,+,no,
251,762986296,Adidas Handbags D-3659,Handbags,M,Оранжевый,Кожа,458940.0,4.97,993460.0,-,,
305,364431390,Adidas Handbags G-7768,Handbags,M,Фиолетовый,Шерсть,653540.0,3.93,235938.0,,no,no
871,513270860,Adidas Handbags G-8493,Handbags,S,Оранжевый,Полиэстер,184840.0,1.38,777697.0,+,yes,no
1024,524614649,Adidas Handbags H-7125,Handbags,L,Синий,Полиэстер,270114.0,4.9,28607.0,+,yes,yes
2150,360228352,Adidas Handbags H-9411,Handbags,S,Желтый,Лен,649629.0,2.72,994812.0,+,yes,yes
3435,530835555,Adidas Handbags I-2923,Handbags,L,Синий,Шелк,615925.0,4.04,601182.0,+,no,yes
1553,256767933,Adidas Handbags J-1409,Handbags,XXL,Голубой,Хлопок,844841.0,2.14,311226.0,+,no,
2731,563736851,Adidas Handbags M-2381,Handbags,S,Оранжевый,Шерсть,658653.0,2.73,937501.0,,no,no
1384,312183896,Adidas Handbags N-6231,Handbags,L,Синий,Шерсть,782608.0,3.78,999591.0,-,no,
2867,176722420,Adidas Handbags N-9357,Handbags,XXL,Оранжевый,Хлопок,294020.0,2.1,396501.0,,,no
1250,271717376,Adidas Handbags S-6153,Handbags,XL,Красный,Полиэстер,406262.0,1.24,957960.0,,no,yes
3575,202181619,Adidas Handbags T-1724,Handbags,S,Желтый,Шерсть,277234.0,2.41,713154.0,,no,no
1097,345947619,Adidas Handbags T-2517,Handbags,XL,Желтый,Вискоза,209173.0,3.54,992918.0,-,no,
54,130007684,Adidas Handbags T-5881,Handbags,L,Красный,Нейлон,922410.0,4.84,424741.0,+,,no
1402,783590233,Adidas Handbags W-4038,Handbags,S,Фиолетовый,Полиэстер,387122.0,2.51,16242.0,-,no,
3390,577063926,Adidas Handbags Y-9380,Handbags,XXL,Оранжевый,Шерсть,690657.0,2.37,164972.0,-,no,
2135,703001842,Adidas Handbags Z-6436,Handbags,XXL,Голубой,Кожа,874625.0,1.56,793820.0,-,,no
613,419108041,Adidas Handbags Z-7722,Handbags,L,Оранжевый,Нейлон,193121.0,2.8,82401.0,+,no,
2091,252402011,Adidas Handbags Z-9548,Handbags,M,Фиолетовый,Шелк,583169.0,4.74,432332.0,-,,
2660,729992734,Adidas Hat C-5512,Hat,L,Голубой,Вискоза,205422.0,4.09,348971.0,-,,
2942,158828415,Adidas Hat C-7968,Hat,L,Красный,Шелк,692580.0,1.2,693935.0,,,no
1911,417803760,Adidas Hat C-8022,Hat,XL,Красный,Лен,976009.0,1.73,841661.0,-,,
320,773313669,Adidas Hat C-9473,Hat,S,Зеленый,Лен,994265.0,2.9,774059.0,,no,no
140,790198378,Adidas Hat D-3667,Hat,L,Зеленый,Кожа,965593.0,2.78,807990.0,+,no,
1871,313424340,Adidas Hat D-8163,Hat,XXL,Синий,Шелк,888405.0,1.51,614609.0,,,no
198,353179730,Adidas Hat E-2267,Hat,M,Желтый,Шелк,377072.0,1.84,890199.0,,no,
1135,604202108,Adidas Hat E-4672,Hat,M,Зеленый,Лен,961075.0,5.0,767468.0,-,yes,
2587,160963377,Adidas Hat G-7136,Hat,M,Оранжевый,Лен,675713.0,1.42,558614.0,,no,no
156,699523554,Adidas Hat G-8533,Hat,S,Оранжевый,Шелк,593393.0,3.36,328469.0,+,no,no
3123,428186872,Adidas Hat N-2666,Hat,XL,Фиолетовый,Шерсть,962908.0,4.52,595461.0,,no,
1786,205460660,Adidas Hat N-5537,Hat,L,Оранжевый,Кожа,514937.0,1.39,934390.0,,no,yes
1399,187596008,Adidas Hat N-8942,Hat,XXL,Оранжевый,Вискоза,401464.0,1.08,154071.0,-,,yes
1506,622092074,Adidas Hat O-7817,Hat,M,Синий,Полиэстер,652416.0,2.77,393980.0,+,no,no
1452,363420317,Adidas Hat P-1683,Hat,S,Желтый,Шелк,326714.0,2.42,369745.0,+,no,
941,272656706,Adidas Hat P-5984,Hat,S,Голубой,Кожа,932308.0,2.56,216143.0,-,yes,
2724,708081007,Adidas Hat R-3711,Hat,M,Голубой,Лен,349232.0,1.79,735904.0,,no,no
3194,674719211,Adidas Hat S-2315,Hat,M,Синий,Хлопок,996011.0,4.86,741736.0,-,yes,
46,373071042,Adidas Hat W-2918,Hat,M,Голубой,Вискоза,217625.0,1.45,408307.0,-,,
1053,532749793,Adidas Jacket A-2710,Jacket,L,Оранжевый,Шерсть,169313.0,1.76,547884.0,+,,
1388,427129326,Adidas Jacket D-5085,Jacket,M,Голубой,Нейлон,428967.0,4.35,52836.0,+,,
1755,768225139,Adidas Jacket D-7687,Jacket,XL,Зеленый,Шелк,673095.0,2.98,999852.0,+,no,
13,854917794,Adidas Jacket E-6188,Jacket,S,Синий,Лен,921838.0,4.75,62952.0,,,yes
1325,693420863,Adidas Jacket F-2205,Jacket,XL,Зеленый,Вискоза,173949.0,1.49,104788.0,,no,no
1677,151481574,Adidas Jacket P-1034,Jacket,S,Желтый,Полиэстер,850633.0,4.29,675605.0,+,,
381,829366732,Adidas Jacket R-8128,Jacket,S,Красный,Шерсть,585027.0,1.1,148323.0,+,,yes
607,916043415,Adidas Jacket U-7690,Jacket,L,Красный,Шелк,214367.0,1.04,215362.0,,,
1760,801138774,Adidas Jacket W-9103,Jacket,XL,Оранжевый,Кожа,412457.0,2.8,170984.0,,no,no
3456,587184960,Adidas Jeans B-4915,Jeans,L,Оранжевый,Шерсть,907382.0,1.07,514031.0,,yes,
448,553148849,Adidas Jeans I-3641,Jeans,S,Желтый,Шерсть,856864.0,2.13,76713.0,,no,
1989,773681381,Adidas Jeans I-7400,Jeans,M,Зеленый,Полиэстер,768910.0,2.67,325044.0,+,no,
2648,924317939,Adidas Jeans J-2387,Jeans,M,Желтый,Кожа,520358.0,1.64,870817.0,+,yes,yes
1697,225745309,Adidas Jeans L-7429,Jeans,S,Синий,Шерсть,280198.0,4.04,608852.0,+,yes,yes
2991,141515398,Adidas Jeans M-8529,Jeans,L,Фиолетовый,Нейлон,733653.0,2.12,901034.0,-,no,
404,406228943,Adidas Jeans N-1935,Jeans,L,Фиолетовый,Нейлон,488106.0,3.22,138333.0,+,,no
706,892185562,Adidas Jeans Q-5844,Jeans,XXL,Желтый,Нейлон,538628.0,3.38,477724.0,,no,
273,182549260,Adidas Jeans R-6609,Jeans,XL,Красный,Шерсть,490365.0,4.64,949523.0,,yes,yes
710,414751534,Adidas Jeans S-4930,Jeans,XXL,Оранжевый,Шерсть,733047.0,4.18,733247.0,+,,yes
2756,632720851,Adidas Jeans U-9204,Jeans,XL,Синий,Кожа,668285.0,2.39,981540.0,-,yes,
1294,343939126,Adidas Pants A-3702,Pants,S,Желтый,Полиэстер,128907.0,4.72,466397.0,,,yes
2395,169493593,Adidas Pants G-1401,Pants,L,Оранжевый,Шерсть,112049.0,2.6,239041.0,,,yes
2029,611465063,Adidas Pants H-9813,Pants,L,Красный,Хлопок,885607.0,3.25,839854.0,-,,
2799,705387825,Adidas Pants J-2604,Pants,M,Желтый,Хлопок,713967.0,3.62,118457.0,,,
3273,284589265,Adidas Pants J-8725,Pants,M,Фиолетовый,Лен,431027.0,1.78,667203.0,-,no,no
876,874705872,Adidas Pants N-3872,Pants,XXL,Красный,Полиэстер,812206.0,2.33,640192.0,,,yes
2995,843106492,Adidas Pants O-4302,Pants,XL,Желтый,Кожа,916183.0,3.54,48577.0,,no,
1173,686979893,Adidas Pants W-5942,Pants,S,Желтый,Шелк,382259.0,1.58,649784.0,-,,no
162,938327371,Adidas Shirt G-6458,Shirt,XXL,Голубой,Шерсть,201529.0,1.0,837920.0,-,,no
3129,897520951,Adidas Shirt J-3048,Shirt,S,Зеленый,Лен,128307.0,4.71,734580.0,-,,no
2622,356112517,Adidas Shirt J-6533,Shirt,M,Желтый,Вискоза,288843.0,1.31,350721.0,,no,
1381,415849194,Adidas Shirt O-6882,Shirt,S,Синий,Полиэстер,951838.0,2.46,75836.0,,no,yes
3531,549162656,Adidas Shirt S-3790,Shirt,XL,Красный,Полиэстер,105512.0,2.52,677037.0,+,yes,no
2509,980660020,Adidas Shirt Y-3221,Shirt,XL,Оранжевый,Вискоза,606963.0,4.98,796997.0,+,no,no
931,635085341,Adidas Shoes D-1400,Shoes,XL,Зеленый,Шелк,503258.0,3.64,205033.0,+,,
191,635093040,Adidas Shoes F-2897,Shoes,XL,Синий,Шелк,796798.0,3.03,915225.0,,no,no
2645,572401806,Adidas Shoes H-1483,Shoes,XL,Синий,Нейлон,907288.0,4.55,602148.0,,no,yes
737,520264604,Adidas Shoes R-3535,Shoes,L,Желтый,Шерсть,303143.0,2.97,27430.0,,yes,no
2918,399462252,Adidas Shoes R-8505,Shoes,XL,Желтый,Шерсть,837137.0,4.69,351906.0,,no,no
3370,187833256,Adidas Shoes T-9318,Shoes,M,Синий,Шерсть,977511.0,4.1,679972.0,+,yes,
373,300906576,Adidas Shoes U-8469,Shoes,L,Синий,Кожа,332041.0,1.73,842826.0,-,yes,
1241,816546323,Adidas Shoes X-8855,Shoes,XXL,Оранжевый,Вискоза,369007.0,3.42,29949.0,+,no,
773,628792435,Adidas Shoes Y-1063,Shoes,XXL,Голубой,Нейлон,334091.0,3.97,62244.0,,,no
484,900371131,Adidas Shoes Z-3736,Shoes,S,Красный,Шерсть,477338.0,1.19,513886.0,,no,yes
1599,759431366,Adidas Skirt A-9457,Skirt,L,Желтый,Кожа,543191.0,4.43,940910.0,+,yes,
3587,821561559,Adidas Skirt B-2015,Skirt,XL,Зеленый,Кожа,549298.0,2.07,47167.0,-,no,no
821,633633410,Adidas Skirt C-1315,Skirt,L,Голубой,Шелк,804129.0,1.94,319686.0,-,no,no
152,511922743,Adidas Skirt H-8131,Skirt,M,Оранжевый,Лен,487123.0,1.08,757775.0,,no,no
1383,688825899,Adidas Skirt K-5826,Skirt,S,Синий,Лен,348887.0,1.55,61333.0,-,yes,no
3303,204156796,Adidas Skirt K-8816,Skirt,XXL,Голубой,Шерсть,186760.0,2.87,948689.0,+,,no
800,347354821,Adidas Skirt M-9889,Skirt,XXL,Зеленый,Кожа,284607.0,3.59,596989.0,,yes,
2639,511570486,Adidas Skirt N-8728,Skirt,S,Зеленый,Кожа,776408.0,4.81,747972.0,+,no,
50,174318250,Adidas Skirt O-6110,Skirt,XXL,Голубой,Кожа,990691.0,2.57,531033.0,+,,no
1609,951922517,Adidas Skirt Q-5171,Skirt,XL,Красный,Кожа,518584.0,1.3,488321.0,,yes,
1540,618267507,Adidas Skirt Q-9698,Skirt,S,Красный,Полиэстер,928803.0,1.13,567357.0,-,yes,
3408,565311192,Adidas Skirt U-4404,Skirt,XXL,Оранжевый,Хлопок,132463.0,1.66,878485.0,,yes,no
1277,235255046,Adidas Skirt V-4350,Skirt,S,Синий,Полиэстер,985292.0,1.68,477227.0,-,yes,
1937,857028717,Adidas Skirt V-5007,Skirt,M,Синий,Шелк,850866.0,1.16,793474.0,-,yes,
2173,584422057,Adidas Skirt X-6879,Skirt,S,Оранжевый,Полиэстер,434806.0,2.66,962458.0,+,no,yes
2610,910234549,Adidas Skirt Y-1488,Skirt,L,Зеленый,Шелк,968528.0,3.81,339412.0,+,no,
1342,294277339,Adidas Skirt Y-5180,Skirt,XXL,Красный,Полиэстер,728811.0,3.23,729273.0,,,yes
2809,244410094,Adidas Skirt Y-5658,Skirt,S,Голубой,Полиэстер,845367.0,2.38,746959.0,-,no,
3024,407284917,Adidas Skirt Z-2125,Skirt,S,Синий,Шелк,619851.0,3.5,634865.0,+,yes,no
382,784611807,Adidas Socks A-5582,Socks,M,Красный,Вискоза,291492.0,2.43,832888.0,+,,
2392,188571361,Adidas Socks C-1851,Socks,XL,Зеленый,Полиэстер,975546.0,2.53,169267.0,,no,
2156,611155522,Adidas Socks D-5577,Socks,XXL,Голубой,Нейлон,835034.0,4.57,578368.0,,no,
2071,965298834,Adidas Socks E-3108,Socks,L,Красный,Кожа,146375.0,2.36,246984.0,,,
1923,229743537,Adidas Socks J-1870,Socks,S,Красный,Вискоза,340416.0,2.15,14851.0,+,,no
1921,632139456,Adidas Socks J-4486,Socks,S,Голубой,Лен,232149.0,1.92,298012.0,+,,yes
2971,360323919,Adidas Socks J-5147,Socks,L,Оранжевый,Вискоза,916898.0,4.86,249408.0,,no,yes
417,991157927,Adidas Socks K-8699,Socks,XL,Голубой,Лен,611168.0,4.3,744878.0,-,no,no
2142,956611382,Adidas Socks K-9454,Socks,L,Красный,Нейлон,904537.0,2.42,896903.0,-,yes,
1913,883077401,Adidas Socks L-3330,Socks,XXL,Синий,Полиэстер,609597.0,4.13,925271.0,-,no,
898,511200074,Adidas Socks N-6845,Socks,L,Голубой,Шерсть,519574.0,4.58,573783.0,-,yes,yes
1387,579779372,Adidas Socks Q-7067,Socks,M,Красный,Шерсть,217988.0,3.66,721708.0,+,,
2652,425224610,Adidas Socks R-1241,Socks,XXL,Синий,Хлопок,637515.0,1.29,255206.0,,no,no
1855,695784754,Adidas Socks U-4136,Socks,S,Голубой,Вискоза,422528.0,1.83,745104.0,-,,no
817,208499718,Adidas Socks V-1913,Socks,XL,Синий,Шерсть,773037.0,3.42,177995.0,,yes,no
1719,399406379,Adidas Socks V-7989,Socks,S,Оранжевый,Полиэстер,149939.0,3.28,828364.0,,,no
75,871231456,Adidas Socks W-9661,Socks,XL,Оранжевый,Кожа,489421.0,4.27,203544.0,,,no
243,304627893,Adidas Socks Y-9345,Socks,XL,Оранжевый,Шерсть,658981.0,1.82,278087.0,,no,
1226,982325438,Adidas Socks Z-1170,Socks,M,Желтый,Шерсть,387970.0,1.49,642417.0,-,,no
580,914070657,Adidas Sweater B-2383,Sweater,M,Красный,Шелк,245548.0,2.51,3265.0,+,,
1618,597981312,Adidas Sweater C-8819,Sweater,XXL,Зеленый,Шерсть,908588.0,4.6,443279.0,-,,yes
2986,737182729,Adidas Sweater I-2116,Sweater,M,Красный,Кожа,874792.0,2.99,959284.0,,,
639,604222045,Adidas Sweater K-1104,Sweater,XXL,Красный,Шелк,704772.0,2.74,175575.0,,no,
1670,486273631,Adidas Sweater K-1260,Sweater,L,Красный,Лен,534388.0,1.57,620237.0,,no,
3501,931609822,Adidas Sweater L-8669,Sweater,L,Голубой,Хлопок,771179.0,2.31,750937.0,+,no,
1802,474302606,Adidas Sweater P-7310,Sweater,M,Желтый,Вискоза,628581.0,1.67,655180.0,,no,no
1960,617489414,Adidas Sweater T-6744,Sweater,L,Синий,Шелк,464798.0,4.67,302226.0,+,no,
1122,603976408,Adidas Sweater Z-7782,Sweater,L,Оранжевый,Полиэстер,410121.0,1.89,277413.0,-,no,no
3561,117220024,Adidas T-shirt B-4290,T-shirt,XXL,Оранжевый,Вискоза,628403.0,2.17,11330.0,-,no,no
1545,583788526,Adidas T-shirt D-5158,T-shirt,XXL,Зеленый,Шелк,783235.0,1.95,502203.0,+,,
2914,582904983,Adidas T-shirt D-8741,T-shirt,L,Оранжевый,Кожа,551134.0,3.89,560324.0,+,,
107,575438886,Adidas T-shirt E-9170,T-shirt,XL,Красный,Полиэстер,318244.0,2.73,113309.0,+,,
1253,350087260,Adidas T-shirt H-6567,T-shirt,S,Фиолетовый,Шелк,535932.0,3.01,512208.0,-,yes,
3573,179810802,Adidas T-shirt S-2995,T-shirt,L,Синий,Вискоза,639575.0,4.94,355238.0,+,no,
1483,370356659,Adidas T-shirt S-6154,T-shirt,XXL,Красный,Шелк,746958.0,1.4,968185.0,,yes,
124,521800963,Adidas T-shirt T-2460,T-shirt,L,Оранжевый,Хлопок,535937.0,3.93,523823.0,-,,no
3039,694397956,Adidas T-shirt T-6469,T-shirt,XL,Голубой,Лен,279591.0,2.98,895540.0,-,no,yes
766,732008268,Adidas T-shirt V-5812,T-shirt,XL,Оранжевый,Полиэстер,915437.0,2.08,456896.0,+,no,no
2243,924186405,Adidas T-shirt V-9535,T-shirt,S,Зеленый,Кожа,200876.0,3.7,85055.0,,no,yes
2044,559271766,Adidas T-shirt W-1395,T-shirt,XXL,Красный,Шерсть,869966.0,2.99,438115.0,-,no,no
2255,360248391,Adidas T-shirt W-5007,T-shirt,L,Зеленый,Лен,784230.0,1.59,536376.0,-,,no
