,id,image,title,price,bonuses,processor,camera,sim,matrix,resolution,acc,ram
1603,68365,/upload/809186.png,"7.1"" Dell 176GB",139835,1398,4x2.6,30,1,AMOLED,,3588,6
1605,86030,/upload/49370.jpg,"6.1"" Google Pixel 64GB",78690,786,4x3.9,,4,,,7593,
1606,78315,/upload/954004.svg,"5.3"" VIVO 64GB",363552,3635,8x1.5,63,,IPS,1366x1366,,2
1607,26867,/upload/203658.svg,"5.2"" Alcatel 112GB",161188,1611,4x2.0,79,,,,,
1609,99598,/upload/593638.webp,"6.2"" Alcatel 160GB",93438,934,2x3.8,,4,AMOLED,,,
1610,51323,/upload/220304.png,"7.2"" Plextor 144GB",496333,4963,4x2.6,62,2,OLED,1024x1440,,8
1611,45900,/upload/124848.jpeg,"5.9"" Samsung 48GB",213470,2134,2x2.4,26,,,,2937,
1613,33132,/upload/590821.png,"5.1"" Kingston 208GB",373511,3735,2x2.3,,3,,,5465,11
1614,66615,/upload/348840.jpg,"7.5"" Micron 144GB",183915,1839,2x2.9,,4,AMOLED,1366x1080,2587,
1615,46583,/upload/111074.png,"5.7"" ASUS 192GB",332908,3329,2x1.2,,3,,,,13
1616,94587,/upload/903156.svg,"6.9"" Intel 160GB",93666,936,4x2.9,,2,OLED,,,
1620,59619,/upload/461798.svg,"6.2"" Sony 96GB",59058,590,6x2.8,69,,,,3653,5
1621,22166,/upload/323261.svg,"6.7"" Silicon Power 208GB",105516,1055,8x3.6,28,,AMOLED,,5900,
1622,39917,/upload/726960.jpg,"6.0"" ZTE 48GB",170905,1709,8x4.0,28,2,AMOLED,,,14
1624,24627,/upload/624526.svg,"7.5"" Microsoft 64GB",369981,3699,8x4.9,63,4,OLED,,6955,
1629,79661,/upload/251287.jpeg,"7.2"" iPhone 12 208GB",391312,3913,8x2.9,94,1,,1600x1440,3888,2
1631,29672,/upload/215610.jpg,"5.6"" HGST 16GB",453232,4532,8x3.1,,3,OLED,1600x768,,
1632,20762,/upload/510959.jpg,"7.3"" SanDisk 224GB",484621,4846,6x1.8,66,3,,2560x1200,4913,
1633,33529,/upload/427238.jpg,"6.7"" LG 96GB",110633,1106,6x3.4,,2,IPS,1920x1366,5584,7
1634,20752,/upload/356271.webp,"6.3"" Acer 208GB",213230,2132,4x4.0,93,4,,2560x1080,,15
1635,95621,/upload/145443.webp,"5.8"" Western Digital 208GB",411632,4116,4x3.5,126,2,AMOLED,,,12
1636,65728,/upload/435809.png,"6.1"" Dell 208GB",25846,258,2x1.4,,3,OLED,,2542,
1637,24294,/upload/153503.svg,"5.5"" NVIDIA 80GB",260088,2600,2x3.9,68,,AMOLED,1280x1080,,
1639,73651,/upload/550587.jpeg,"5.6"" AMD 192GB",423971,4239,6x3.2,56,3,,1280x1080,4370,10
1641,14739,/upload/890178.jpeg,"7.1"" Seagate 224GB",132119,1321,6x3.1,,2,OLED,1366x1366,4720,
1642,31745,/upload/711089.jpeg,"7.1"" Acer 208GB",114021,1140,8x5.0,39,,AMOLED,1024x1366,4340,12
1644,12595,/upload/123905.png,"5.4"" Lenovo 80GB",173611,1736,8x2.0,17,4,,1366x768,5831,
1645,55177,/upload/184198.jpg,"5.9"" Toshiba 224GB",401346,4013,4x1.6,104,,OLED,,5201,
1647,69220,/upload/249924.svg,"6.2"" Micron 64GB",207544,2075,8x2.1,,1,AMOLED,1920x2160,,11
1648,44219,/upload/34569.svg,"7.3"" Broadcom 96GB",236148,2361,2x1.2,74,3,IPS,2560x1200,,
1651,93122,/upload/334409.webp,"7.2"" PNY 128GB",256791,2567,2x1.7,,3,OLED,1366x1080,3507,5
1652,69559,/upload/744134.jpeg,"6.4"" LG 240GB",149067,1490,2x2.3,,1,,1600x768,,4
1653,85765,/upload/193186.webp,"7.0"" LaCie 176GB",450299,4502,2x4.0,98,4,,1920x1200,7646,
1654,85392,/upload/205664.jpg,"7.0"" iPhone 12 224GB",101795,1017,8x1.4,46,4,,,,
1659,85693,/upload/176381.jpg,"5.5"" NVIDIA 16GB",116415,1164,2x2.0,45,,,1280x2160,2755,
1661,15353,/upload/275196.png,"6.8"" Hewlett-Packard 48GB",250651,2506,4x1.1,,3,,,6794,4
1663,64139,/upload/444542.png,"7.0"" ADATA 240GB",158951,1589,2x3.6,65,4,OLED,,5858,14
1664,55232,/upload/334415.jpeg,"5.7"" MSI 144GB",90929,909,4x4.4,24,1,,,6288,
1669,79988,/upload/967092.svg,"7.0"" Microsoft 192GB",398468,3984,4x3.0,88,3,OLED,1280x1440,,
1670,73604,/upload/546321.webp,"6.7"" Lenovo 16GB",67978,679,4x3.2,28,,,,4162,
1672,81410,/upload/653008.webp,"6.6"" Dell 192GB",397006,3970,4x1.2,56,3,IPS,,2511,
1673,55913,/upload/724963.jpg,"6.4"" HGST 256GB",421559,4215,2x3.2,,4,OLED,,3780,
1674,16577,/upload/842473.jpg,"5.0"" Huawei P 144GB",160834,1608,4x2.1,38,2,,,2279,
1676,82751,/upload/449462.jpeg,"7.3"" NVIDIA 176GB",47039,470,2x1.2,69,1,,1280x1440,6561,
1677,92087,/upload/702554.jpg,"5.9"" Silicon Power 192GB",282009,2820,2x5.0,64,1,,,,
1678,78505,/upload/983577.png,"6.9"" Toshiba 128GB",435223,4352,6x4.6,,3,AMOLED,1280x768,5413,
1679,80677,/upload/708596.webp,"7.5"" Lenovo 192GB",314945,3149,8x1.7,,3,AMOLED,,3161,13
1680,78681,/upload/302592.jpg,"7.0"" Lenovo 224GB",271391,2713,4x5.0,,,AMOLED,1600x1200,,4
1683,79616,/upload/617652.webp,"5.7"" iPhone 12 256GB",12765,127,8x1.9,92,1,,,7064,
1684,89966,/upload/191597.svg,"7.0"" IBM 48GB",117638,1176,2x4.9,73,,AMOLED,,5596,9
1686,18303,/upload/703168.jpeg,"6.1"" iPhone X 80GB",208026,2080,4x3.3,123,3,AMOLED,2560x1200,2103,
1687,39457,/upload/699061.jpg,"5.5"" Xilinx 48GB",461686,4616,2x2.4,58,1,,1600x1440,3064,12
1688,90788,/upload/820390.png,"5.8"" NVIDIA 32GB",92895,928,8x4.7,70,1,,,,14
1689,51350,/upload/314935.webp,"5.5"" LG 176GB",459523,4595,4x2.1,,,,1024x2160,6195,
1690,55218,/upload/246883.webp,"5.0"" Nokia 128GB",326054,3260,8x3.1,116,1,AMOLED,1600x1200,,8
1691,61321,/upload/281752.jpeg,"7.4"" Xilinx 64GB",255173,2551,2x2.5,64,4,OLED,2560x2160,,
1692,55418,/upload/6809.webp,"5.9"" Fujitsu 64GB",148999,1489,4x1.1,51,2,AMOLED,,7765,
1693,54297,/upload/838114.webp,"5.1"" AMD 64GB",185941,1859,6x2.0,79,,AMOLED,,4951,
1694,20562,/upload/513206.svg,"6.0"" HTC 80GB",245375,2453,6x3.5,104,,,,4699,13
1695,58894,/upload/318664.jpeg,"6.9"" Motorola 80GB",426102,4261,8x1.3,128,,OLED,1600x768,,
1696,69202,/upload/975446.jpg,"5.3"" NVIDIA 32GB",173975,1739,2x4.1,,1,IPS,,,12
1697,87515,/upload/695675.webp,"6.9"" Xilinx 192GB",336488,3364,6x4.3,,2,,,,7
1698,71701,/upload/242301.webp,"7.4"" iPhone X 176GB",346798,3467,2x2.3,,,,1920x1440,4046,
1699,66428,/upload/15551.svg,"5.0"" Transcend 64GB",498926,4989,6x4.9,113,2,,1280x1200,,16
1700,18370,/upload/831425.jpeg,"6.7"" PNY 192GB",106714,1067,6x2.1,,3,,1920x1366,2547,16
1701,27370,/upload/879557.jpg,"5.0"" PNY 16GB",190676,1906,4x4.4,,1,AMOLED,,,
1704,46276,/upload/691362.svg,"5.2"" PNY 256GB",173268,1732,2x1.2,,1,OLED,1280x2160,,
1706,21910,/upload/17067.svg,"6.4"" ARM 160GB",378174,3781,6x2.7,,,OLED,,2428,9
1708,91304,/upload/446206.webp,"6.5"" Intel 192GB",231812,2318,8x4.4,125,1,,,4025,16
1709,50845,/upload/217677.jpg,"7.4"" Western Digital 32GB",295702,2957,4x4.0,80,,AMOLED,1280x1366,,
1710,61866,/upload/848852.jpg,"5.3"" Qualcomm 176GB",46912,469,6x3.9,,,,1024x768,,9
1711,55913,/upload/181761.webp,"7.4"" Samsung 160GB",467232,4672,2x2.9,86,,IPS,2560x1440,,
1712,38939,/upload/538637.webp,"6.0"" NVIDIA 16GB",378763,3787,6x3.6,126,3,,,3242,
1713,32160,/upload/983018.jpeg,"6.0"" LaCie 112GB",46671,466,6x1.5,98,,OLED,,6290,4
1714,77876,/upload/980646.webp,"5.2"" Broadcom 224GB",252702,2527,2x3.2,66,2,OLED,1024x2160,2509,
1716,40599,/upload/662925.webp,"6.4"" Asus 144GB",103404,1034,8x4.8,,,,,7243,
1718,87265,/upload/578484.webp,"7.1"" Seagate 256GB",223168,2231,2x3.1,,,AMOLED,1600x1440,4395,
1721,86251,/upload/51434.svg,"6.2"" Alcatel 192GB",131144,1311,6x4.6,,,IPS,,,
1722,72326,/upload/819988.jpg,"6.6"" Seagate 240GB",361143,3611,6x4.4,,,IPS,,,4
1723,41250,/upload/227990.png,"5.2"" ASUS 160GB",175223,1752,4x1.5,98,4,,,,11
1724,14884,/upload/193500.webp,"6.2"" Samsung Note 208GB",79877,798,4x1.9,64,,AMOLED,,,
1726,50729,/upload/508896.svg,"5.7"" Toshiba 64GB",497844,4978,2x5.0,64,,,2560x1366,4229,8
1727,69949,/upload/436116.jpeg,"6.9"" Dell 48GB",311975,3119,2x5.0,41,,,,5996,10
1730,25256,/upload/363802.jpg,"5.8"" VIVO 160GB",319272,3192,6x1.4,39,,OLED,1280x1366,2116,16
1731,25426,/upload/478634.webp,"5.2"" Fujitsu 144GB",275339,2753,8x1.2,45,,,1366x1440,4776,6
1734,84989,/upload/534636.webp,"6.6"" Microsoft 160GB",95391,953,4x1.0,111,,OLED,1024x2160,,4
1738,72761,/upload/10486.png,"5.7"" SanDisk 64GB",198798,1987,8x4.1,,4,,,,12
1739,73654,/upload/172916.jpeg,"6.0"" Lenovo 256GB",28859,288,6x1.4,35,,,1366x768,,10
1740,66368,/upload/942239.png,"6.0"" Silicon Power 112GB",287664,2876,6x2.3,,,OLED,1366x2160,7096,
1741,52968,/upload/333220.jpg,"7.5"" iPhone X 128GB",47635,476,6x3.7,93,1,OLED,,,
1744,76297,/upload/118391.jpg,"5.2"" Motorola 112GB",97685,976,6x3.0,,2,IPS,,,
1747,23886,/upload/794942.svg,"5.6"" Marvell 192GB",200682,2006,2x4.6,69,3,IPS,1024x1080,,16
1748,12900,/upload/942208.png,"7.4"" Silicon Power 96GB",54408,544,8x3.5,72,,IPS,,5227,3
1749,52251,/upload/271013.jpeg,"7.0"" Broadcom 64GB",234405,2344,8x2.0,43,,,1366x1440,7518,11
1750,78449,/upload/382023.webp,"7.1"" Western Digital 256GB",178859,1788,4x4.3,,3,OLED,1024x1200,6868,
1751,30144,/upload/443595.png,"6.8"" Acer 192GB",133809,1338,2x2.0,88,,IPS,,4676,
1752,27482,/upload/226663.jpeg,"5.1"" ARM 192GB",473390,4733,6x4.6,26,,IPS,,4553,12
1755,39542,/upload/167299.jpeg,"5.9"" Apple 112GB",473011,4730,4x2.1,,1,IPS,1280x1200,7844,
1756,72208,/upload/305515.svg,"6.0"" AMD 240GB",205897,2058,8x3.3,,2,IPS,1600x2160,,
1758,47192,/upload/318515.webp,"6.4"" ASUS 48GB",346281,3462,4x1.7,103,3,OLED,2560x1440,3892,8
1759,33286,/upload/223005.jpg,"5.9"" Toshiba 112GB",146120,1461,4x4.1,,3,AMOLED,1920x2160,,
1761,61972,/upload/563204.jpg,"5.9"" Broadcom 144GB",81218,812,8x1.0,,1,IPS,1600x768,,16
1762,22156,/upload/479342.svg,"5.0"" ADATA 256GB",440558,4405,6x4.5,,4,AMOLED,2560x1366,3818,
1763,52165,/upload/890335.png,"7.0"" LaCie 160GB",125134,1251,6x3.1,67,3,IPS,,2141,13
1765,27004,/upload/524825.jpeg,"6.0"" HGST 80GB",466468,4664,4x4.2,74,2,OLED,,,
1766,64008,/upload/303891.jpg,"6.5"" Microsoft 128GB",43314,433,8x2.0,50,,AMOLED,1024x768,3728,6
1767,69553,/upload/340700.webp,"7.0"" ARM 112GB",116902,1169,8x3.5,103,3,OLED,1600x768,4036,11
1768,86841,/upload/601231.jpg,"6.1"" Xiaomi Mi 144GB",261268,2612,4x3.7,94,2,IPS,1920x1200,7481,7
1770,17793,/upload/446568.jpeg,"5.0"" Seagate 176GB",210024,2100,6x4.7,97,2,,2560x1366,,12
1771,99072,/upload/850418.webp,"7.4"" VIVO 208GB",445679,4456,4x3.4,,4,IPS,1600x1440,,10
1774,83941,/upload/196306.jpg,"6.3"" Acer 80GB",127591,1275,6x4.4,,,,1366x1080,7274,16
1777,76913,/upload/785271.webp,"5.8"" Plextor 48GB",158133,1581,6x4.7,,1,IPS,1280x768,,
1778,90909,/upload/239233.jpeg,"5.2"" Microsoft 128GB",24950,249,8x3.1,,1,,2560x1080,6631,14
1779,84322,/upload/760570.jpg,"6.6"" Dell 48GB",466199,4661,4x4.8,,,,1600x2160,6692,14
1782,16029,/upload/26525.webp,"6.4"" NVIDIA 208GB",84420,844,6x1.6,51,4,AMOLED,,6966,10
1783,95765,/upload/456902.jpeg,"6.4"" Fujitsu 16GB",295275,2952,8x4.0,128,3,,,2274,2
1784,54408,/upload/78281.png,"6.4"" Dell 208GB",231191,2311,6x2.1,51,1,AMOLED,,,
1786,92729,/upload/321160.jpeg,"5.2"" Seagate 176GB",461825,4618,2x4.4,39,1,IPS,,,
1787,28710,/upload/770110.jpeg,"5.5"" SanDisk 128GB",377296,3772,8x3.1,118,3,AMOLED,,2261,7
1789,85434,/upload/220467.png,"7.1"" Microsoft 208GB",33798,337,4x1.1,,2,IPS,1280x1200,,2
1790,16000,/upload/568031.jpg,"5.1"" Xiaomi Mi 128GB",156875,1568,2x2.5,51,1,,2560x2160,,7
1791,29025,/upload/158102.svg,"5.2"" Kingston 240GB",305525,3055,8x4.9,,,AMOLED,,3880,8
1792,76819,/upload/779367.jpeg,"5.6"" Samsung Note 128GB",245600,2456,8x4.0,,3,,1280x2160,,16
1796,80044,/upload/768172.webp,"5.0"" VIVO 208GB",68446,684,6x1.9,62,,AMOLED,,2484,12
1797,51051,/upload/689683.jpeg,"6.3"" Seagate 80GB",109858,1098,8x4.4,91,2,,,,
1798,93719,/upload/846.jpeg,"5.0"" PNY 112GB",379237,3792,2x4.7,,,OLED,2560x1366,5426,6
1799,91115,/upload/729178.webp,"7.4"" Intel 64GB",471496,4714,4x1.3,,4,,1920x768,,16
1800,72441,/upload/237526.webp,"7.2"" Marvell 176GB",37376,373,6x2.4,,2,IPS,,,2
1803,48941,/upload/83804.png,"5.7"" iPhone 13 128GB",259649,2596,8x2.5,,4,IPS,,,5
1805,30911,/upload/956112.jpg,"6.6"" Nokia 256GB",385122,3851,8x1.8,,3,AMOLED,,7469,
1806,64097,/upload/96480.svg,"5.6"" Dell 128GB",419739,4197,2x3.0,,2,,1600x1366,,16
1807,15473,/upload/865530.svg,"7.0"" Fujitsu 160GB",308966,3089,2x1.5,,,OLED,1366x1366,,
1809,49574,/upload/967251.png,"5.0"" Samsung Note 224GB",399847,3998,4x3.7,,1,OLED,1366x768,4248,
1810,58340,/upload/11309.jpg,"5.3"" Acer 112GB",199927,1999,8x4.4,46,4,IPS,,2086,7
1811,54086,/upload/912883.webp,"6.5"" Samsung 192GB",242940,2429,4x3.2,61,4,IPS,,2274,8
1815,35608,/upload/55467.webp,"6.7"" Corsair 224GB",311491,3114,4x4.9,,3,,,5125,5
1816,48565,/upload/363245.jpg,"5.3"" Sony 64GB",37782,377,6x3.6,75,1,IPS,2560x1440,3947,8
1817,24969,/upload/21508.jpeg,"5.9"" Marvell 256GB",51515,515,4x3.1,,1,IPS,1600x1080,3210,
1818,16869,/upload/827690.jpeg,"5.2"" Plextor 112GB",226112,2261,8x2.3,122,1,AMOLED,1024x1200,,6
1819,18103,/upload/900956.jpg,"5.2"" Asus 32GB",474713,4747,8x2.8,,2,IPS,2560x1366,,8
1820,16100,/upload/630319.svg,"7.1"" Toshiba 96GB",258608,2586,8x3.2,,1,,1366x768,7760,8
1822,73843,/upload/236919.svg,"5.2"" LaCie 16GB",381932,3819,6x2.3,52,2,AMOLED,1024x1080,,5
1823,63184,/upload/233740.jpg,"7.2"" iPhone 13 32GB",301881,3018,6x3.5,115,,IPS,1280x1366,4419,
1824,36996,/upload/288662.jpg,"5.4"" LaCie 192GB",19932,199,6x4.1,,,OLED,,4189,15
1825,42321,/upload/615564.webp,"5.5"" Lenovo 192GB",164181,1641,2x4.5,86,3,OLED,1024x768,2692,
1829,87925,/upload/791456.png,"7.2"" IBM 256GB",279779,2797,6x4.5,28,,AMOLED,,,
1830,94322,/upload/556362.jpg,"7.0"" HGST 80GB",268223,2682,6x3.3,,1,IPS,1600x1366,,
1831,53005,/upload/839940.jpg,"6.6"" Hewlett-Packard 176GB",415927,4159,8x2.3,106,,OLED,1366x1080,,6
1832,36768,/upload/813513.jpeg,"6.6"" Alcatel 48GB",201881,2018,4x1.7,16,,,1280x1440,,
1833,38086,/upload/343534.svg,"7.0"" LG 240GB",234494,2344,6x2.8,78,,IPS,,,3
1835,22242,/upload/247385.jpeg,"5.2"" Qualcomm 96GB",200024,2000,4x2.3,,2,AMOLED,1024x768,,
1837,83591,/upload/954078.jpeg,"5.8"" SanDisk 80GB",391928,3919,6x1.8,,,,,,13
1838,71727,/upload/295880.png,"7.4"" IBM 176GB",65965,659,4x1.2,47,2,AMOLED,,,
1839,40978,/upload/795671.jpeg,"5.1"" Plextor 144GB",300697,3006,6x2.5,122,1,,2560x1200,3982,4
1840,77873,/upload/742527.jpeg,"5.6"" Nokia 256GB",440061,4400,2x2.6,82,,,,,13
1841,64998,/upload/661030.svg,"7.3"" Transcend 176GB",472839,4728,2x2.1,103,1,IPS,,,13
1842,43629,/upload/862463.png,"5.5"" Sony 240GB",265240,2652,8x2.1,75,1,OLED,1280x768,3224,7
1844,80578,/upload/57483.png,"5.4"" Google Pixel 192GB",150195,1501,2x1.9,,1,,,6039,9
1846,90361,/upload/91907.png,"7.4"" Asus 224GB",39022,390,2x1.5,,,,,,11
1847,46343,/upload/100692.svg,"7.4"" Xiaomi Mi 96GB",386847,3868,2x4.8,125,2,,1366x1080,,
1849,37707,/upload/70991.webp,"5.6"" OPPO 32GB",107310,1073,6x4.5,,,AMOLED,2560x1366,,
1850,38872,/upload/680001.jpeg,"7.2"" Kingston 16GB",226557,2265,6x1.6,35,4,,1366x1366,5712,6
1851,17079,/upload/939647.png,"6.8"" Lenovo 32GB",440535,4405,2x1.9,,,OLED,1280x1200,,
1852,96202,/upload/634102.svg,"6.5"" Silicon Power 96GB",141540,1415,8x1.8,91,3,OLED,1024x768,2158,5
1854,11563,/upload/788635.png,"7.4"" Marvell 176GB",285127,2851,8x4.2,104,4,IPS,2560x1080,,11
1855,86081,/upload/998680.jpeg,"5.8"" VIVO 80GB",375279,3752,4x4.3,74,4,AMOLED,1366x1366,,15
1856,81844,/upload/331871.jpeg,"6.4"" Samsung Note 240GB",259327,2593,2x4.0,20,2,,1920x1366,,
1857,40277,/upload/50662.svg,"5.9"" Kingston 128GB",259539,2595,4x1.5,,3,,,,12
1858,37145,/upload/798261.png,"6.7"" LG 208GB",183333,1833,8x2.6,,2,,,,9
1859,16028,/upload/945209.webp,"6.0"" Samsung Note 176GB",120676,1206,8x4.4,,,OLED,1024x768,5545,
1861,28297,/upload/944362.jpg,"6.9"" Marvell 16GB",373430,3734,6x3.0,44,4,,,,3
1862,31873,/upload/928936.png,"5.8"" Nokia 64GB",113608,1136,2x5.0,55,4,OLED,2560x1080,5690,14
1863,38910,/upload/792232.png,"6.0"" Marvell 48GB",316185,3161,2x4.1,59,3,OLED,2560x1080,,4
1864,76959,/upload/645399.webp,"7.5"" OCZ 96GB",430118,4301,4x2.0,87,,AMOLED,1280x1440,6061,
1868,48230,/upload/340524.png,"6.1"" Dell 224GB",191128,1911,8x1.3,67,,,1366x2160,4666,
1870,86456,/upload/53090.jpeg,"6.5"" iPhone X 128GB",487311,4873,4x2.0,,,OLED,,3523,6
1871,67964,/upload/213764.jpeg,"7.5"" LG 112GB",63084,630,8x1.7,,3,,,4418,15
1873,14325,/upload/100811.png,"6.7"" Gigabyte 224GB",406907,4069,4x3.1,72,,OLED,1366x1200,,
1876,39217,/upload/271813.jpeg,"7.0"" Microsoft 144GB",78509,785,2x1.2,,4,OLED,,7442,11
1881,34660,/upload/569225.jpg,"7.3"" NVIDIA 128GB",24157,241,6x4.9,36,4,,1024x768,4065,
1882,45763,/upload/955825.webp,"7.0"" Google Pixel 144GB",51610,516,8x1.9,,,AMOLED,,4320,15
1884,96418,/upload/87286.png,"6.6"" Intel 160GB",137387,1373,8x4.6,,2,IPS,1366x2160,2296,10
1886,45721,/upload/198239.jpg,"7.3"" NVIDIA 208GB",492254,4922,8x1.4,44,3,AMOLED,1024x2160,,
1888,12066,/upload/297390.webp,"5.3"" LG 112GB",64445,644,4x2.7,,2,AMOLED,1280x1366,,
1889,89947,/upload/173658.svg,"6.0"" Apple 240GB",194491,1944,4x2.4,58,3,AMOLED,1280x1366,,13
1890,39920,/upload/261.jpg,"5.3"" Seagate 96GB",223421,2234,6x3.1,,,AMOLED,1920x1200,3431,14
1891,67075,/upload/207425.jpg,"7.0"" IBM 192GB",164684,1646,8x4.0,,3,OLED,1280x1440,7332,
1896,16287,/upload/326183.png,"6.7"" ZTE 192GB",123720,1237,6x4.4,80,2,,,,15
1897,10698,/upload/566858.jpeg,"6.7"" Motorola 96GB",190674,1906,4x4.6,31,1,IPS,,,6
1898,61715,/upload/147453.svg,"5.6"" iPhone 12 160GB",148862,1488,8x3.7,,3,AMOLED,1600x1440,4676,
1900,37760,/upload/517158.png,"6.0"" HTC 80GB",282537,2825,8x2.7,22,2,IPS,2560x768,7003,2
1903,46823,/upload/340553.webp,"5.9"" Seagate 144GB",260273,2602,8x1.2,,1,,1920x1440,4082,6
1905,67613,/upload/688669.jpg,"5.4"" Kingston 256GB",33143,331,6x1.7,,4,IPS,1600x768,7873,
1906,80947,/upload/503929.webp,"5.9"" MSI 96GB",352054,3520,6x2.7,,,OLED,,,
1907,48562,/upload/76433.jpeg,"6.0"" Samsung Note 16GB",155021,1550,4x3.0,,,,1920x1080,2635,
1908,18241,/upload/52188.svg,"5.8"" Motorola 48GB",107397,1073,6x3.1,112,,OLED,,,15
1909,84333,/upload/55556.png,"7.4"" Seagate 240GB",495624,4956,8x3.8,,2,AMOLED,1024x2160,2124,9
1910,54351,/upload/45577.webp,"5.6"" Toshiba 48GB",416244,4162,8x3.7,,2,,1024x1366,,12
1911,26379,/upload/693296.png,"6.6"" Lenovo 80GB",346505,3465,4x4.6,116,2,AMOLED,2560x1200,6709,14
1912,31720,/upload/939113.png,"6.9"" Acer 144GB",194062,1940,6x1.2,,,AMOLED,,5857,
1913,27041,/upload/966378.png,"5.8"" MSI 96GB",40804,408,2x3.2,,,,,,
1914,25241,/upload/202135.jpg,"6.7"" Fujitsu 96GB",422843,4228,8x1.1,99,2,AMOLED,1024x1200,2709,
1915,65758,/upload/438029.jpeg,"5.1"" Asus 128GB",176803,1768,8x4.4,95,,OLED,1280x768,6377,11
1916,10983,/upload/491148.jpeg,"5.7"" IBM 32GB",439572,4395,8x2.9,101,1,,,5106,
1917,88077,/upload/769947.png,"5.9"" Gigabyte 80GB",214132,2141,2x2.9,113,2,OLED,1600x1366,,7
1921,51691,/upload/448236.jpg,"6.7"" Nokia 144GB",404797,4047,4x5.0,120,,,,5090,
1924,15857,/upload/215376.webp,"6.0"" IBM 256GB",336632,3366,6x1.9,,3,AMOLED,1600x1440,7114,5
1925,14834,/upload/657007.png,"5.1"" MSI 144GB",315293,3152,6x3.2,,1,IPS,,3239,
1926,62891,/upload/486446.jpg,"5.9"" Xiaomi Mi 160GB",217931,2179,4x4.2,,4,AMOLED,2560x1366,2373,
1927,12989,/upload/889771.jpg,"7.4"" Broadcom 112GB",283919,2839,4x4.2,,3,AMOLED,,7629,13
1928,67113,/upload/118688.webp,"6.0"" Samsung Note 32GB",118088,1180,2x2.1,48,2,AMOLED,1920x1440,6805,2
1929,38652,/upload/376509.jpeg,"7.3"" Samsung Note 208GB",402831,4028,8x1.4,,4,,2560x1366,,15
1933,21659,/upload/975343.jpg,"5.9"" Lenovo 112GB",29309,293,8x3.0,,1,,1280x1440,7156,
1935,64659,/upload/166746.jpg,"7.1"" Samsung 256GB",285212,2852,4x4.2,44,1,,1366x1200,3446,4
1939,40158,/upload/68284.png,"6.1"" OPPO 32GB",439185,4391,4x3.5,,4,AMOLED,,2050,
1941,94670,/upload/102584.png,"5.4"" Toshiba 256GB",273069,2730,8x3.4,35,3,IPS,1920x1440,,3
1942,44059,/upload/648851.webp,"6.8"" Dell 160GB",354194,3541,2x4.7,19,,OLED,2560x1366,,
1943,99909,/upload/950413.jpg,"5.6"" ADATA 160GB",353776,3537,2x2.6,,2,IPS,1280x768,,15
1944,11382,/upload/401160.png,"6.6"" Plextor 192GB",181626,1816,2x3.1,70,4,OLED,1920x2160,2935,
1945,72650,/upload/582098.svg,"6.0"" Samsung Note 16GB",115833,1158,8x2.6,,2,AMOLED,,5341,5
1946,53752,/upload/795786.jpeg,"6.9"" Acer 192GB",368390,3683,6x2.5,117,4,IPS,1920x1080,,13
1947,93604,/upload/876710.jpg,"7.4"" ASUS 112GB",441392,4413,6x2.5,73,3,,,2399,14
1949,61901,/upload/910253.jpeg,"6.8"" Nokia 208GB",231835,2318,6x3.2,,,IPS,1920x768,5294,4
1951,24795,/upload/547421.png,"5.6"" Hewlett-Packard 16GB",56643,566,6x1.1,,2,,1600x1440,2534,11
1953,32130,/upload/450750.webp,"5.7"" Texas Instruments 48GB",352827,3528,4x1.8,55,,AMOLED,2560x768,,
1954,54834,/upload/750160.svg,"6.5"" Lenovo 192GB",133055,1330,4x1.4,,1,,2560x1200,5398,14
1956,79233,/upload/646595.jpg,"6.9"" SanDisk 160GB",191370,1913,4x4.0,25,,,1280x2160,,2
1957,63096,/upload/154601.svg,"6.9"" Qualcomm 96GB",31128,311,6x2.0,46,3,OLED,,4214,16
1958,20274,/upload/833402.png,"7.5"" OPPO 208GB",47676,476,6x1.6,80,,IPS,1280x768,7977,
1960,94785,/upload/597572.jpeg,"5.5"" HGST 64GB",12126,121,8x2.3,,,,,6924,8
1961,48076,/upload/502956.png,"5.1"" Huawei P 224GB",482434,4824,6x3.8,17,2,IPS,1600x2160,6989,7
1965,49874,/upload/261905.png,"5.4"" Micron 112GB",498559,4985,8x1.4,113,2,AMOLED,1600x1440,,
1966,13458,/upload/445848.png,"6.3"" PNY 208GB",296892,2968,2x2.9,37,,OLED,1600x1200,3473,14
1967,43908,/upload/265333.jpg,"5.9"" ASUS 16GB",70295,702,6x3.2,74,2,,,,6
1968,12694,/upload/89753.png,"6.8"" Samsung Note 176GB",475657,4756,4x3.3,,,OLED,,5440,12
1969,55731,/upload/865504.jpg,"6.6"" Dell 64GB",11081,110,2x2.6,25,,OLED,,,
1971,95908,/upload/152847.jpeg,"6.2"" IBM 64GB",403067,4030,6x4.8,25,4,,1366x1080,,
1973,68843,/upload/467144.png,"6.7"" Marvell 128GB",102521,1025,2x2.7,99,4,,,,8
1974,79768,/upload/856582.jpg,"6.3"" Hewlett-Packard 64GB",387306,3873,4x4.0,,2,IPS,,7344,5
1978,66732,/upload/758393.jpg,"6.4"" Seagate 16GB",70239,702,6x2.6,,,,1280x1366,,
1979,79630,/upload/598873.png,"6.8"" iPhone 12 208GB",90607,906,4x2.2,,,,1366x1200,,10
